Date,Product,Category,Price,Quantity,Revenue
2024-06-28,Tomatoes 1kg,Vegetables,1448,40,57920
2024-06-28,Onions 1kg,Vegetables,3810,20,76200
2024-06-28,Pepper 0.5kg,Vegetables,653,11,7183
2024-06-28,Spinach Bunch,Vegetables,3068,116,355888
2024-06-28,Milk 1L,Dairy,3759,193,725487
2024-06-28,Yoghurt 500ml,Dairy,4818,131,631158
2024-06-28,Butter 250g,Dairy,2754,182,501228
2024-06-28,Cheese 200g,Dairy,4227,10,42270
2024-06-28,Coke 50cl,Beverages,3280,89,291920
2024-06-28,Pepsi 50cl,Beverages,1200,160,192000
2024-06-28,Malt 33cl,Beverages,3775,75,283125
2024-06-28,Juice 1L,Beverages,4993,152,758936
2024-06-28,Biscuits Pack,Snacks,1886,120,226320
2024-06-28,Chin Chin 500g,Snacks,4016,40,160640
2024-06-28,Plantain Chips 200g,Snacks,3020,65,196300
2024-06-28,Groundnut 500g,Snacks,4319,185,799015
2024-06-28,Chicken 1kg,Proteins,525,95,49875
2024-06-28,Beef 1kg,Proteins,4300,157,675100
2024-06-28,Fish 1kg,Proteins,2649,113,299337
2024-06-28,Eggs Crate,Proteins,3019,121,365299
2024-06-28,Detergent 1kg,Household,3156,196,618576
2024-06-28,Soap Bar,Household,1071,79,84609
2024-06-28,Toothpaste 100ml,Household,572,29,16588
2024-06-28,Tissue Roll Pack,Household,4708,162,762696
2024-06-29,Rice 5kg,Grains,3364,16,53824
2024-06-29,Beans 2kg,Grains,1659,114,189126
2024-06-29,Maize Flour 1kg,Grains,1023,132,135036
2024-06-29,Garri 2kg,Grains,4882,120,585840
2024-06-29,Tomatoes 1kg,Vegetables,2648,131,346888
2024-06-29,Onions 1kg,Vegetables,3325,121,402325
2024-06-29,Pepper 0.5kg,Vegetables,2659,97,257923
2024-06-29,Spinach Bunch,Vegetables,3489,126,439614
2024-06-29,Milk 1L,Dairy,2638,119,313922
2024-06-29,Yoghurt 500ml,Dairy,2223,22,48906
2024-06-29,Butter 250g,Dairy,3351,135,452385
2024-06-29,Cheese 200g,Dairy,1868,98,183064
2024-06-29,Coke 50cl,Beverages,4452,181,805812
2024-06-29,Pepsi 50cl,Beverages,4723,70,330610
2024-06-29,Malt 33cl,Beverages,1105,68,75140
2024-06-29,Juice 1L,Beverages,1095,73,79935
2024-06-29,Biscuits Pack,Snacks,948,80,75840
2024-06-29,Chin Chin 500g,Snacks,1830,23,42090
2024-06-29,Plantain Chips 200g,Snacks,4087,89,363743
2024-06-29,Groundnut 500g,Snacks,4801,156,748956
2024-06-29,Chicken 1kg,Proteins,3318,29,96222
2024-06-29,Beef 1kg,Proteins,4127,40,165080
2024-06-29,Fish 1kg,Proteins,4660,119,554540
2024-06-29,Eggs Crate,Proteins,3882,46,178572
2024-06-29,Detergent 1kg,Household,231,168,38808
2024-06-29,Soap Bar,Household,2995,57,170715
2024-06-29,Toothpaste 100ml,Household,3922,27,105894
2024-06-29,Tissue Roll Pack,Household,4257,61,259677
2024-06-30,Rice 5kg,Grains,2008,177,355416
2024-06-30,Beans 2kg,Grains,4315,46,198490
2024-06-30,Maize Flour 1kg,Grains,2704,110,297440
2024-06-30,Garri 2kg,Grains,3106,41,127346
2024-06-30,Tomatoes 1kg,Vegetables,1898,92,174616
2024-06-30,Onions 1kg,Vegetables,4741,16,75856
2024-06-30,Pepper 0.5kg,Vegetables,1778,100,177800
2024-06-30,Spinach Bunch,Vegetables,4002,161,644322
2024-06-30,Milk 1L,Dairy,3282,132,433224
2024-06-30,Yoghurt 500ml,Dairy,1370,158,216460
2024-06-30,Butter 250g,Dairy,1568,131,205408
2024-06-30,Cheese 200g,Dairy,373,111,41403
2024-06-30,Coke 50cl,Beverages,3988,103,410764
2024-06-30,Pepsi 50cl,Beverages,3627,121,438867
2024-06-30,Malt 33cl,Beverages,204,32,6528
2024-06-30,Juice 1L,Beverages,1369,55,75295
2024-06-30,Biscuits Pack,Snacks,1583,18,28494
2024-06-30,Chin Chin 500g,Snacks,2279,110,250690
2024-06-30,Plantain Chips 200g,Snacks,2626,52,136552
2024-06-30,Groundnut 500g,Snacks,3609,168,606312
2024-06-30,Chicken 1kg,Proteins,4099,11,45089
2024-06-30,Beef 1kg,Proteins,4663,192,895296
2024-06-30,Fish 1kg,Proteins,288,127,36576
2024-06-30,Eggs Crate,Proteins,1622,119,193018
2024-06-30,Detergent 1kg,Household,1407,42,59094
2024-06-30,Soap Bar,Household,729,98,71442
2024-06-30,Toothpaste 100ml,Household,1717,142,243814
2024-06-30,Tissue Roll Pack,Household,3334,84,280056
2024-07-01,Rice 5kg,Grains,3373,46,155158
2024-07-01,Beans 2kg,Grains,528,43,22704
2024-07-01,Maize Flour 1kg,Grains,1878,22,41316
2024-07-01,Garri 2kg,Grains,953,105,100065
2024-07-01,Tomatoes 1kg,Vegetables,790,176,139040
2024-07-01,Onions 1kg,Vegetables,2086,63,131418
2024-07-01,Pepper 0.5kg,Vegetables,3493,49,171157
2024-07-01,Spinach Bunch,Vegetables,2916,52,151632
2024-07-01,Milk 1L,Dairy,1919,11,21109
2024-07-01,Yoghurt 500ml,Dairy,1844,48,88512
2024-07-01,Butter 250g,Dairy,3564,160,570240
2024-07-01,Cheese 200g,Dairy,2995,49,146755
2024-07-01,Coke 50cl,Beverages,643,78,50154
2024-07-01,Pepsi 50cl,Beverages,2053,135,277155
2024-07-01,Malt 33cl,Beverages,3377,149,503173
2024-07-01,Juice 1L,Beverages,1735,24,41640
2024-07-01,Biscuits Pack,Snacks,2400,19,45600
2024-07-01,Chin Chin 500g,Snacks,3468,91,315588
2024-07-01,Plantain Chips 200g,Snacks,3643,92,335156
2024-07-01,Groundnut 500g,Snacks,2457,147,361179
2024-07-01,Chicken 1kg,Proteins,3007,36,108252
2024-07-01,Beef 1kg,Proteins,4095,11,45045
2024-07-01,Fish 1kg,Proteins,2523,62,156426
2024-07-01,Eggs Crate,Proteins,2252,19,42788
2024-07-01,Detergent 1kg,Household,3475,91,316225
2024-07-01,Soap Bar,Household,2282,129,294378
2024-07-01,Toothpaste 100ml,Household,595,200,119000
2024-07-01,Tissue Roll Pack,Household,2725,165,449625
2024-07-02,Rice 5kg,Grains,2702,32,86464
2024-07-02,Beans 2kg,Grains,2242,111,248862
2024-07-02,Maize Flour 1kg,Grains,3847,84,323148
2024-07-02,Garri 2kg,Grains,1662,78,129636
2024-07-02,Tomatoes 1kg,Vegetables,3377,167,563959
2024-07-02,Onions 1kg,Vegetables,2478,33,81774
2024-07-02,Pepper 0.5kg,Vegetables,1994,103,205382
2024-07-02,Spinach Bunch,Vegetables,263,115,30245
2024-07-02,Milk 1L,Dairy,4498,77,346346
2024-07-02,Yoghurt 500ml,Dairy,4223,79,333617
2024-07-02,Butter 250g,Dairy,4721,42,198282
2024-07-02,Cheese 200g,Dairy,1401,57,79857
2024-07-02,Coke 50cl,Beverages,4902,91,446082
2024-07-02,Pepsi 50cl,Beverages,4658,87,405246
2024-07-02,Malt 33cl,Beverages,2093,198,414414
2024-07-02,Juice 1L,Beverages,2971,186,552606
2024-07-02,Biscuits Pack,Snacks,4628,52,240656
2024-07-02,Chin Chin 500g,Snacks,4787,172,823364
2024-07-02,Plantain Chips 200g,Snacks,2717,58,157586
2024-07-02,Groundnut 500g,Snacks,949,101,95849
2024-07-02,Chicken 1kg,Proteins,2399,127,304673
2024-07-02,Beef 1kg,Proteins,1213,28,33964
2024-07-02,Fish 1kg,Proteins,1304,110,143440
2024-07-02,Eggs Crate,Proteins,2984,62,185008
2024-07-02,Detergent 1kg,Household,3154,143,451022
2024-07-02,Soap Bar,Household,2740,14,38360
2024-07-02,Toothpaste 100ml,Household,2967,158,468786
2024-07-02,Tissue Roll Pack,Household,4372,166,725752
2024-07-03,Rice 5kg,Grains,1148,147,168756
2024-07-03,Beans 2kg,Grains,792,180,142560
2024-07-03,Maize Flour 1kg,Grains,2653,70,185710
2024-07-03,Garri 2kg,Grains,4653,56,260568
2024-07-03,Tomatoes 1kg,Vegetables,2265,63,142695
2024-07-03,Onions 1kg,Vegetables,1620,174,281880
2024-07-03,Pepper 0.5kg,Vegetables,4346,95,412870
2024-07-03,Spinach Bunch,Vegetables,876,174,152424
2024-07-03,Milk 1L,Dairy,4396,196,861616
2024-07-03,Yoghurt 500ml,Dairy,1478,163,240914
2024-07-03,Butter 250g,Dairy,4258,155,659990
2024-07-03,Cheese 200g,Dairy,2796,74,206904
2024-07-03,Coke 50cl,Beverages,3641,38,138358
2024-07-03,Pepsi 50cl,Beverages,2645,155,409975
2024-07-03,Malt 33cl,Beverages,3259,127,413893
2024-07-03,Juice 1L,Beverages,341,65,22165
2024-07-03,Biscuits Pack,Snacks,2283,117,267111
2024-07-03,Chin Chin 500g,Snacks,809,99,80091
2024-07-03,Plantain Chips 200g,Snacks,1920,139,266880
2024-07-03,Groundnut 500g,Snacks,907,35,31745
2024-07-03,Chicken 1kg,Proteins,1270,22,27940
2024-07-03,Beef 1kg,Proteins,601,194,116594
2024-07-03,Fish 1kg,Proteins,1839,34,62526
2024-07-03,Eggs Crate,Proteins,1524,66,100584
2024-07-03,Detergent 1kg,Household,1422,171,243162
2024-07-03,Soap Bar,Household,4056,170,689520
2024-07-03,Toothpaste 100ml,Household,2197,66,145002
2024-07-03,Tissue Roll Pack,Household,2533,176,445808
2024-07-04,Rice 5kg,Grains,1401,144,201744
2024-07-04,Beans 2kg,Grains,3527,189,666603
2024-07-04,Maize Flour 1kg,Grains,2408,63,151704
2024-07-04,Garri 2kg,Grains,3428,57,195396
2024-07-04,Tomatoes 1kg,Vegetables,2482,13,32266
2024-07-04,Onions 1kg,Vegetables,1152,184,211968
2024-07-04,Pepper 0.5kg,Vegetables,850,158,134300
2024-07-04,Spinach Bunch,Vegetables,626,88,55088
2024-07-04,Milk 1L,Dairy,2826,62,175212
2024-07-04,Yoghurt 500ml,Dairy,1565,182,284830
2024-07-04,Butter 250g,Dairy,1630,198,322740
2024-07-04,Cheese 200g,Dairy,3216,63,202608
2024-07-04,Coke 50cl,Beverages,394,164,64616
2024-07-04,Pepsi 50cl,Beverages,430,103,44290
2024-07-04,Malt 33cl,Beverages,3664,37,135568
2024-07-04,Juice 1L,Beverages,2524,61,153964
2024-07-04,Biscuits Pack,Snacks,2704,106,286624
2024-07-04,Chin Chin 500g,Snacks,3694,68,251192
2024-07-04,Plantain Chips 200g,Snacks,627,64,40128
2024-07-04,Groundnut 500g,Snacks,3108,139,432012
2024-07-04,Chicken 1kg,Proteins,4218,145,611610
2024-07-04,Beef 1kg,Proteins,1805,151,272555
2024-07-04,Fish 1kg,Proteins,1465,125,183125
2024-07-04,Eggs Crate,Proteins,4052,89,360628
2024-07-04,Detergent 1kg,Household,2958,10,29580
2024-07-04,Soap Bar,Household,4934,158,779572
2024-07-04,Toothpaste 100ml,Household,3081,134,412854
2024-07-04,Tissue Roll Pack,Household,3226,57,183882
2024-07-05,Rice 5kg,Grains,4354,162,705348
2024-07-05,Beans 2kg,Grains,766,129,98814
2024-07-05,Maize Flour 1kg,Grains,991,79,78289
2024-07-05,Garri 2kg,Grains,1347,54,72738
2024-07-05,Tomatoes 1kg,Vegetables,3953,67,264851
2024-07-05,Onions 1kg,Vegetables,3589,151,541939
2024-07-05,Pepper 0.5kg,Vegetables,1569,13,20397
2024-07-05,Spinach Bunch,Vegetables,1486,12,17832
2024-07-05,Milk 1L,Dairy,3716,112,416192
2024-07-05,Yoghurt 500ml,Dairy,1003,127,127381
2024-07-05,Butter 250g,Dairy,3595,183,657885
2024-07-05,Cheese 200g,Dairy,1143,49,56007
2024-07-05,Coke 50cl,Beverages,3802,171,650142
2024-07-05,Pepsi 50cl,Beverages,3077,109,335393
2024-07-05,Malt 33cl,Beverages,1996,84,167664
2024-07-05,Juice 1L,Beverages,4794,118,565692
2024-07-05,Biscuits Pack,Snacks,4154,16,66464
2024-07-05,Chin Chin 500g,Snacks,1939,77,149303
2024-07-05,Plantain Chips 200g,Snacks,479,181,86699
2024-07-05,Groundnut 500g,Snacks,1065,111,118215
2024-07-05,Chicken 1kg,Proteins,3832,78,298896
2024-07-05,Beef 1kg,Proteins,2190,85,186150
2024-07-05,Fish 1kg,Proteins,3284,194,637096
2024-07-05,Eggs Crate,Proteins,3134,183,573522
2024-07-05,Detergent 1kg,Household,4493,103,462779
2024-07-05,Soap Bar,Household,1237,104,128648
2024-07-05,Toothpaste 100ml,Household,4970,85,422450
2024-07-05,Tissue Roll Pack,Household,4531,101,457631
2024-07-06,Rice 5kg,Grains,1395,156,217620
2024-07-06,Beans 2kg,Grains,4542,11,49962
2024-07-06,Maize Flour 1kg,Grains,2613,38,99294
2024-07-06,Garri 2kg,Grains,850,120,102000
2024-07-06,Tomatoes 1kg,Vegetables,1183,114,134862
2024-07-06,Onions 1kg,Vegetables,4402,190,836380
2024-07-06,Pepper 0.5kg,Vegetables,4601,110,506110
2024-07-06,Spinach Bunch,Vegetables,287,119,34153
2024-07-06,Milk 1L,Dairy,4721,28,132188
2024-07-06,Yoghurt 500ml,Dairy,2692,179,481868
2024-07-06,Butter 250g,Dairy,627,70,43890
2024-07-06,Cheese 200g,Dairy,964,123,118572
2024-07-06,Coke 50cl,Beverages,4442,64,284288
2024-07-06,Pepsi 50cl,Beverages,412,38,15656
2024-07-06,Malt 33cl,Beverages,2276,185,421060
2024-07-06,Juice 1L,Beverages,1007,24,24168
2024-07-06,Biscuits Pack,Snacks,4075,188,766100
2024-07-06,Chin Chin 500g,Snacks,1577,172,271244
2024-07-06,Plantain Chips 200g,Snacks,2495,190,474050
2024-07-06,Groundnut 500g,Snacks,2630,34,89420
2024-07-06,Chicken 1kg,Proteins,1869,21,39249
2024-07-06,Beef 1kg,Proteins,3165,164,519060
2024-07-06,Fish 1kg,Proteins,4960,133,659680
2024-07-06,Eggs Crate,Proteins,793,37,29341
2024-07-06,Detergent 1kg,Household,969,81,78489
2024-07-06,Soap Bar,Household,1016,156,158496
2024-07-06,Toothpaste 100ml,Household,774,129,99846
2024-07-06,Tissue Roll Pack,Household,3855,165,636075
2024-07-07,Rice 5kg,Grains,881,62,54622
2024-07-07,Beans 2kg,Grains,1505,172,258860
2024-07-07,Maize Flour 1kg,Grains,3531,87,307197
2024-07-07,Garri 2kg,Grains,1287,139,178893
2024-07-07,Tomatoes 1kg,Vegetables,4717,81,382077
2024-07-07,Onions 1kg,Vegetables,4468,155,692540
2024-07-07,Pepper 0.5kg,Vegetables,3864,73,282072
2024-07-07,Spinach Bunch,Vegetables,2566,193,495238
2024-07-07,Milk 1L,Dairy,3864,176,680064
2024-07-07,Yoghurt 500ml,Dairy,582,118,68676
2024-07-07,Butter 250g,Dairy,4208,70,294560
2024-07-07,Cheese 200g,Dairy,4487,197,883939
2024-07-07,Coke 50cl,Beverages,2735,150,410250
2024-07-07,Pepsi 50cl,Beverages,3340,146,487640
2024-07-07,Malt 33cl,Beverages,2022,146,295212
2024-07-07,Juice 1L,Beverages,1083,45,48735
2024-07-07,Biscuits Pack,Snacks,4513,175,789775
2024-07-07,Chin Chin 500g,Snacks,4428,74,327672
2024-07-07,Plantain Chips 200g,Snacks,2776,79,219304
2024-07-07,Groundnut 500g,Snacks,2263,31,70153
2024-07-07,Chicken 1kg,Proteins,791,30,23730
2024-07-07,Beef 1kg,Proteins,1374,33,45342
2024-07-07,Fish 1kg,Proteins,2814,60,168840
2024-07-07,Eggs Crate,Proteins,1637,96,157152
2024-07-07,Detergent 1kg,Household,4315,165,711975
2024-07-07,Soap Bar,Household,3430,101,346430
2024-07-07,Toothpaste 100ml,Household,1894,151,285994
2024-07-07,Tissue Roll Pack,Household,1295,135,174825
2024-07-08,Rice 5kg,Grains,3804,194,737976
2024-07-08,Beans 2kg,Grains,4543,32,145376
2024-07-08,Maize Flour 1kg,Grains,253,71,17963
2024-07-08,Garri 2kg,Grains,2625,125,328125
2024-07-08,Tomatoes 1kg,Vegetables,2345,122,286090
2024-07-08,Onions 1kg,Vegetables,4321,10,43210
2024-07-08,Pepper 0.5kg,Vegetables,240,166,39840
2024-07-08,Spinach Bunch,Vegetables,3062,78,238836
2024-07-08,Milk 1L,Dairy,3651,149,543999
2024-07-08,Yoghurt 500ml,Dairy,1540,170,261800
2024-07-08,Butter 250g,Dairy,3231,33,106623
2024-07-08,Cheese 200g,Dairy,1200,24,28800
2024-07-08,Coke 50cl,Beverages,1495,10,14950
2024-07-08,Pepsi 50cl,Beverages,2381,129,307149
2024-07-08,Malt 33cl,Beverages,1423,24,34152
2024-07-08,Juice 1L,Beverages,758,151,114458
2024-07-08,Biscuits Pack,Snacks,2763,22,60786
2024-07-08,Chin Chin 500g,Snacks,4023,132,531036
2024-07-08,Plantain Chips 200g,Snacks,4467,91,406497
2024-07-08,Groundnut 500g,Snacks,495,38,18810
2024-07-08,Chicken 1kg,Proteins,2428,15,36420
2024-07-08,Beef 1kg,Proteins,3992,184,734528
2024-07-08,Fish 1kg,Proteins,3684,38,139992
2024-07-08,Eggs Crate,Proteins,3236,13,42068
2024-07-08,Detergent 1kg,Household,3514,122,428708
2024-07-08,Soap Bar,Household,4043,64,258752
2024-07-08,Toothpaste 100ml,Household,1955,116,226780
2024-07-08,Tissue Roll Pack,Household,789,94,74166
2024-07-09,Rice 5kg,Grains,3635,110,399850
2024-07-09,Beans 2kg,Grains,2429,21,51009
2024-07-09,Maize Flour 1kg,Grains,366,108,39528
2024-07-09,Garri 2kg,Grains,4505,75,337875
2024-07-09,Tomatoes 1kg,Vegetables,3365,130,437450
2024-07-09,Onions 1kg,Vegetables,4429,182,806078
2024-07-09,Pepper 0.5kg,Vegetables,3170,114,361380
2024-07-09,Spinach Bunch,Vegetables,3941,58,228578
2024-07-09,Milk 1L,Dairy,811,148,120028
2024-07-09,Yoghurt 500ml,Dairy,3572,85,303620
2024-07-09,Butter 250g,Dairy,1506,11,16566
2024-07-09,Cheese 200g,Dairy,4743,42,199206
2024-07-09,Coke 50cl,Beverages,3398,134,455332
2024-07-09,Pepsi 50cl,Beverages,4081,171,697851
2024-07-09,Malt 33cl,Beverages,866,50,43300
2024-07-09,Juice 1L,Beverages,3836,181,694316
2024-07-09,Biscuits Pack,Snacks,3263,124,404612
2024-07-09,Chin Chin 500g,Snacks,2420,129,312180
2024-07-09,Plantain Chips 200g,Snacks,3150,56,176400
2024-07-09,Groundnut 500g,Snacks,1543,194,299342
2024-07-09,Chicken 1kg,Proteins,983,172,169076
2024-07-09,Beef 1kg,Proteins,3686,50,184300
2024-07-09,Fish 1kg,Proteins,3311,42,139062
2024-07-09,Eggs Crate,Proteins,1276,181,230956
2024-07-09,Detergent 1kg,Household,4615,39,179985
2024-07-09,Soap Bar,Household,4905,93,456165
2024-07-09,Toothpaste 100ml,Household,919,92,84548
2024-07-09,Tissue Roll Pack,Household,1901,132,250932
2024-07-10,Rice 5kg,Grains,3814,36,137304
2024-07-10,Beans 2kg,Grains,1731,60,103860
2024-07-10,Maize Flour 1kg,Grains,2952,169,498888
2024-07-10,Garri 2kg,Grains,1279,61,78019
2024-07-10,Tomatoes 1kg,Vegetables,1816,177,321432
2024-07-10,Onions 1kg,Vegetables,1053,197,207441
2024-07-10,Pepper 0.5kg,Vegetables,2994,77,230538
2024-07-10,Spinach Bunch,Vegetables,4799,92,441508
2024-07-10,Milk 1L,Dairy,1798,59,106082
2024-07-10,Yoghurt 500ml,Dairy,3837,120,460440
2024-07-10,Butter 250g,Dairy,3993,111,443223
2024-07-10,Cheese 200g,Dairy,632,42,26544
2024-07-10,Coke 50cl,Beverages,4014,82,329148
2024-07-10,Pepsi 50cl,Beverages,1700,153,260100
2024-07-10,Malt 33cl,Beverages,4761,135,642735
2024-07-10,Juice 1L,Beverages,1637,182,297934
2024-07-10,Biscuits Pack,Snacks,1572,166,260952
2024-07-10,Chin Chin 500g,Snacks,744,43,31992
2024-07-10,Plantain Chips 200g,Snacks,4133,195,805935
2024-07-10,Groundnut 500g,Snacks,1022,105,107310
2024-07-10,Chicken 1kg,Proteins,3384,82,277488
2024-07-10,Beef 1kg,Proteins,2317,62,143654
2024-07-10,Fish 1kg,Proteins,896,47,42112
2024-07-10,Eggs Crate,Proteins,1565,103,161195
2024-07-10,Detergent 1kg,Household,4464,63,281232
2024-07-10,Soap Bar,Household,1611,81,130491
2024-07-10,Toothpaste 100ml,Household,347,31,10757
2024-07-10,Tissue Roll Pack,Household,2983,109,325147
2024-07-11,Rice 5kg,Grains,4265,184,784760
2024-07-11,Beans 2kg,Grains,4137,181,748797
2024-07-11,Maize Flour 1kg,Grains,603,63,37989
2024-07-11,Garri 2kg,Grains,2137,196,418852
2024-07-11,Tomatoes 1kg,Vegetables,332,143,47476
2024-07-11,Onions 1kg,Vegetables,1718,199,341882
2024-07-11,Pepper 0.5kg,Vegetables,3769,116,437204
2024-07-11,Spinach Bunch,Vegetables,3518,134,471412
2024-07-11,Milk 1L,Dairy,3564,85,302940
2024-07-11,Yoghurt 500ml,Dairy,4772,74,353128
2024-07-11,Butter 250g,Dairy,4019,58,233102
2024-07-11,Cheese 200g,Dairy,227,89,20203
2024-07-11,Coke 50cl,Beverages,1052,134,140968
2024-07-11,Pepsi 50cl,Beverages,3489,116,404724
2024-07-11,Malt 33cl,Beverages,3211,161,516971
2024-07-11,Juice 1L,Beverages,3253,117,380601
2024-07-11,Biscuits Pack,Snacks,655,183,119865
2024-07-11,Chin Chin 500g,Snacks,1351,150,202650
2024-07-11,Plantain Chips 200g,Snacks,4918,135,663930
2024-07-11,Groundnut 500g,Snacks,1502,142,213284
2024-07-11,Chicken 1kg,Proteins,909,81,73629
2024-07-11,Beef 1kg,Proteins,759,135,102465
2024-07-11,Fish 1kg,Proteins,2980,71,211580
2024-07-11,Eggs Crate,Proteins,809,16,12944
2024-07-11,Detergent 1kg,Household,2534,20,50680
2024-07-11,Soap Bar,Household,3206,103,330218
2024-07-11,Toothpaste 100ml,Household,2389,19,45391
2024-07-11,Tissue Roll Pack,Household,421,32,13472
2024-07-12,Rice 5kg,Grains,3177,10,31770
2024-07-12,Beans 2kg,Grains,1773,180,319140
2024-07-12,Maize Flour 1kg,Grains,2159,95,205105
2024-07-12,Garri 2kg,Grains,727,153,111231
2024-07-12,Tomatoes 1kg,Vegetables,4044,96,388224
2024-07-12,Onions 1kg,Vegetables,1549,52,80548
2024-07-12,Pepper 0.5kg,Vegetables,3188,114,363432
2024-07-12,Spinach Bunch,Vegetables,1924,161,309764
2024-07-12,Milk 1L,Dairy,4432,52,230464
2024-07-12,Yoghurt 500ml,Dairy,1971,49,96579
2024-07-12,Butter 250g,Dairy,1876,63,118188
2024-07-12,Cheese 200g,Dairy,4953,165,817245
2024-07-12,Coke 50cl,Beverages,4457,188,837916
2024-07-12,Pepsi 50cl,Beverages,2622,182,477204
2024-07-12,Malt 33cl,Beverages,4874,68,331432
2024-07-12,Juice 1L,Beverages,4183,14,58562
2024-07-12,Biscuits Pack,Snacks,4355,177,770835
2024-07-12,Chin Chin 500g,Snacks,3114,133,414162
2024-07-12,Plantain Chips 200g,Snacks,262,81,21222
2024-07-12,Groundnut 500g,Snacks,1993,74,147482
2024-07-12,Chicken 1kg,Proteins,575,23,13225
2024-07-12,Beef 1kg,Proteins,3050,77,234850
2024-07-12,Fish 1kg,Proteins,741,164,121524
2024-07-12,Eggs Crate,Proteins,1154,84,96936
2024-07-12,Detergent 1kg,Household,4554,66,300564
2024-07-12,Soap Bar,Household,4061,168,682248
2024-07-12,Toothpaste 100ml,Household,1044,134,139896
2024-07-12,Tissue Roll Pack,Household,3246,32,103872
2024-07-13,Rice 5kg,Grains,479,69,33051
2024-07-13,Beans 2kg,Grains,519,26,13494
2024-07-13,Maize Flour 1kg,Grains,2343,46,107778
2024-07-13,Garri 2kg,Grains,1532,132,202224
2024-07-13,Tomatoes 1kg,Vegetables,1833,184,337272
2024-07-13,Onions 1kg,Vegetables,4226,189,798714
2024-07-13,Pepper 0.5kg,Vegetables,1700,172,292400
2024-07-13,Spinach Bunch,Vegetables,2010,39,78390
2024-07-13,Milk 1L,Dairy,4765,180,857700
2024-07-13,Yoghurt 500ml,Dairy,1354,10,13540
2024-07-13,Butter 250g,Dairy,2218,143,317174
2024-07-13,Cheese 200g,Dairy,2248,53,119144
2024-07-13,Coke 50cl,Beverages,4660,188,876080
2024-07-13,Pepsi 50cl,Beverages,1119,118,132042
2024-07-13,Malt 33cl,Beverages,3559,29,103211
2024-07-13,Juice 1L,Beverages,978,144,140832
2024-07-13,Biscuits Pack,Snacks,3572,167,596524
2024-07-13,Chin Chin 500g,Snacks,3641,102,371382
2024-07-13,Plantain Chips 200g,Snacks,742,18,13356
2024-07-13,Groundnut 500g,Snacks,4687,139,651493
2024-07-13,Chicken 1kg,Proteins,1230,35,43050
2024-07-13,Beef 1kg,Proteins,3081,161,496041
2024-07-13,Fish 1kg,Proteins,1830,145,265350
2024-07-13,Eggs Crate,Proteins,3588,61,218868
2024-07-13,Detergent 1kg,Household,908,172,156176
2024-07-13,Soap Bar,Household,3864,193,745752
2024-07-13,Toothpaste 100ml,Household,208,190,39520
2024-07-13,Tissue Roll Pack,Household,1155,14,16170
2024-07-14,Rice 5kg,Grains,1436,148,212528
2024-07-14,Beans 2kg,Grains,1068,11,11748
2024-07-14,Maize Flour 1kg,Grains,3314,86,285004
2024-07-14,Garri 2kg,Grains,3564,88,313632
2024-07-14,Tomatoes 1kg,Vegetables,3510,67,235170
2024-07-14,Onions 1kg,Vegetables,3600,73,262800
2024-07-14,Pepper 0.5kg,Vegetables,253,58,14674
2024-07-14,Spinach Bunch,Vegetables,2569,95,244055
2024-07-14,Milk 1L,Dairy,2048,177,362496
2024-07-14,Yoghurt 500ml,Dairy,3044,146,444424
2024-07-14,Butter 250g,Dairy,1126,80,90080
2024-07-14,Cheese 200g,Dairy,1704,128,218112
2024-07-14,Coke 50cl,Beverages,4704,142,667968
2024-07-14,Pepsi 50cl,Beverages,1665,98,163170
2024-07-14,Malt 33cl,Beverages,541,151,81691
2024-07-14,Juice 1L,Beverages,3586,175,627550
2024-07-14,Biscuits Pack,Snacks,2269,127,288163
2024-07-14,Chin Chin 500g,Snacks,4390,23,100970
2024-07-14,Plantain Chips 200g,Snacks,2657,60,159420
2024-07-14,Groundnut 500g,Snacks,1697,141,239277
2024-07-14,Chicken 1kg,Proteins,1111,34,37774
2024-07-14,Beef 1kg,Proteins,1576,49,77224
2024-07-14,Fish 1kg,Proteins,712,130,92560
2024-07-14,Eggs Crate,Proteins,3476,125,434500
2024-07-14,Detergent 1kg,Household,1832,136,249152
